ANIO_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2022;12;411;408818329;17-Sep-21;CSW;35598759;17346
